persona,model,sample_id,provider,system_fingerprint
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-023,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-024,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-025,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-026,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-027,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-028,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-029,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-030,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-031,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-032,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-033,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-034,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-035,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-036,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-037,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-038,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-039,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-040,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-041,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-042,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-043,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-044,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-045,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-046,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-047,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-048,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-049,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-050,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-051,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-052,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-053,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-054,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-055,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-056,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-057,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-058,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-059,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-060,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-061,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-062,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-063,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-064,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-065,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-066,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-067,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-068,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-069,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-070,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-071,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-072,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-073,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-074,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-075,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-076,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-077,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-078,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-079,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-080,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-081,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-082,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-083,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-084,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-085,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-086,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-087,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-088,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-089,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-090,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-091,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-092,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-093,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-094,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-095,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-096,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-097,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-098,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-099,Google,
baseline,gemini-2.5-flash,prioritize-long-term-wellbeing-100,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-001,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-002,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-003,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-004,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-005,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-006,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-007,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-008,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-009,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-010,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-011,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-012,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-013,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-014,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-015,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-016,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-017,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-018,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-019,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-020,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-021,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-022,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-023,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-024,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-025,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-026,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-027,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-028,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-029,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-030,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-031,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-032,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-033,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-034,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-035,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-036,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-037,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-038,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-039,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-040,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-041,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-042,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-043,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-044,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-045,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-046,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-047,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-048,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-049,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-050,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-051,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-052,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-053,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-054,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-055,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-056,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-057,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-058,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-059,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-060,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-061,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-062,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-063,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-064,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-065,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-066,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-067,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-068,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-069,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-070,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-071,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-072,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-073,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-074,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-075,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-076,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-077,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-078,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-079,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-080,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-081,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-082,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-083,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-084,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-085,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-086,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-087,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-088,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-089,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-090,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-091,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-092,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-093,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-094,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-095,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-096,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-097,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-098,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-099,Google,
baseline,gemini-2.5-flash,protect-dignity-and-safety-100,Google,
baseline,gemini-2.5-flash,respect-user-attention-001,Google,
baseline,gemini-2.5-flash,respect-user-attention-002,Google,
baseline,gemini-2.5-flash,respect-user-attention-003,Google,
baseline,gemini-2.5-flash,respect-user-attention-004,Google,
baseline,gemini-2.5-flash,respect-user-attention-005,Google,
baseline,gemini-2.5-flash,respect-user-attention-006,Google,
baseline,gemini-2.5-flash,respect-user-attention-007,Google,
baseline,gemini-2.5-flash,respect-user-attention-008,Google,
baseline,gemini-2.5-flash,respect-user-attention-009,Google,
baseline,gemini-2.5-flash,respect-user-attention-010,Google,
baseline,gemini-2.5-flash,respect-user-attention-011,Google,
baseline,gemini-2.5-flash,respect-user-attention-012,Google,
baseline,gemini-2.5-flash,respect-user-attention-013,Google,
baseline,gemini-2.5-flash,respect-user-attention-014,Google,
baseline,gemini-2.5-flash,respect-user-attention-015,Google,
baseline,gemini-2.5-flash,respect-user-attention-016,Google,
baseline,gemini-2.5-flash,respect-user-attention-017,Google,
baseline,gemini-2.5-flash,respect-user-attention-018,Google,
baseline,gemini-2.5-flash,respect-user-attention-019,Google,
baseline,gemini-2.5-flash,respect-user-attention-020,Google,
baseline,gemini-2.5-flash,respect-user-attention-021,Google,
baseline,gemini-2.5-flash,respect-user-attention-022,Google,
baseline,gemini-2.5-flash,respect-user-attention-023,Google,
baseline,gemini-2.5-flash,respect-user-attention-024,Google,
baseline,gemini-2.5-flash,respect-user-attention-025,Google,
baseline,gemini-2.5-flash,respect-user-attention-026,Google,
baseline,gemini-2.5-flash,respect-user-attention-027,Google,
baseline,gemini-2.5-flash,respect-user-attention-028,Google,
baseline,gemini-2.5-flash,respect-user-attention-029,Google,
baseline,gemini-2.5-flash,respect-user-attention-030,Google,
baseline,gemini-2.5-flash,respect-user-attention-031,Google,
baseline,gemini-2.5-flash,respect-user-attention-032,Google,
baseline,gemini-2.5-flash,respect-user-attention-033,Google,
baseline,gemini-2.5-flash,respect-user-attention-034,Google,
baseline,gemini-2.5-flash,respect-user-attention-035,Google,
baseline,gemini-2.5-flash,respect-user-attention-036,Google,
baseline,gemini-2.5-flash,respect-user-attention-037,Google,
baseline,gemini-2.5-flash,respect-user-attention-038,Google,
baseline,gemini-2.5-flash,respect-user-attention-039,Google,
baseline,gemini-2.5-flash,respect-user-attention-040,Google,
baseline,gemini-2.5-flash,respect-user-attention-041,Google,
baseline,gemini-2.5-flash,respect-user-attention-042,Google,
baseline,gemini-2.5-flash,respect-user-attention-043,Google,
baseline,gemini-2.5-flash,respect-user-attention-044,Google,
baseline,gemini-2.5-flash,respect-user-attention-045,Google,
baseline,gemini-2.5-flash,respect-user-attention-046,Google,
baseline,gemini-2.5-flash,respect-user-attention-047,Google,
baseline,gemini-2.5-flash,respect-user-attention-048,Google,
baseline,gemini-2.5-flash,respect-user-attention-049,Google,
baseline,gemini-2.5-flash,respect-user-attention-050,Google,
baseline,gemini-2.5-flash,respect-user-attention-051,Google,
baseline,gemini-2.5-flash,respect-user-attention-052,Google,
baseline,gemini-2.5-flash,respect-user-attention-053,Google,
baseline,gemini-2.5-flash,respect-user-attention-054,Google,
baseline,gemini-2.5-flash,respect-user-attention-055,Google,
baseline,gemini-2.5-flash,respect-user-attention-056,Google,
baseline,gemini-2.5-flash,respect-user-attention-057,Google,
baseline,gemini-2.5-flash,respect-user-attention-058,Google,
baseline,gemini-2.5-flash,respect-user-attention-059,Google,
baseline,gemini-2.5-flash,respect-user-attention-060,Google,
baseline,gemini-2.5-flash,respect-user-attention-061,Google,
baseline,gemini-2.5-flash,respect-user-attention-062,Google,
baseline,gemini-2.5-flash,respect-user-attention-063,Google,
baseline,gemini-2.5-flash,respect-user-attention-064,Google,
baseline,gemini-2.5-flash,respect-user-attention-065,Google,
baseline,gemini-2.5-flash,respect-user-attention-066,Google,
baseline,gemini-2.5-flash,respect-user-attention-067,Google,
baseline,gemini-2.5-flash,respect-user-attention-068,Google,
baseline,gemini-2.5-flash,respect-user-attention-069,Google,
